NAME,total_population,median_household_income,poverty_count,labor_force_count,zcta,poverty_rate,has_sprouts,has_whole_foods
ZCTA5 26525,8079,90394,436,2410,26525,5.396707513306103,No,No
ZCTA5 26534,937,28389,328,489,26534,35.005336179295625,No,No
ZCTA5 26537,5509,58043,740,2498,26537,13.432564893810127,No,No
ZCTA5 26541,3761,82877,172,2344,26541,4.573251794735443,No,No
ZCTA5 26542,2039,54924,232,862,26542,11.378126532614026,No,No
ZCTA5 26543,44,-666666666,44,0,26543,100.0,No,No
ZCTA5 26544,21,-666666666,0,0,26544,0.0,No,No
ZCTA5 26546,212,-666666666,0,79,26546,0.0,No,No
ZCTA5 26547,2849,62795,356,1480,26547,12.495612495612496,No,No
ZCTA5 26554,41983,59875,6057,20570,26554,14.42726817997761,No,No
ZCTA5 26559,1541,67391,113,705,26559,7.332900713822194,No,No
ZCTA5 26560,150,-666666666,128,67,26560,85.33333333333334,No,No
ZCTA5 26562,599,-666666666,57,119,26562,9.515859766277128,No,No
ZCTA5 26563,237,-666666666,92,82,26563,38.81856540084388,No,No
ZCTA5 26568,681,56667,122,355,26568,17.91483113069016,No,No
ZCTA5 26570,3233,60531,383,1515,26570,11.846582121868234,No,No
ZCTA5 26571,1483,60595,251,701,26571,16.925151719487523,No,No
ZCTA5 26572,545,44107,380,163,26572,69.72477064220183,No,No
ZCTA5 26574,439,50982,39,148,26574,8.88382687927107,No,No
ZCTA5 26575,667,37455,78,190,26575,11.694152923538232,No,No
ZCTA5 26576,737,94084,42,370,26576,5.698778833107191,No,No
ZCTA5 26581,979,56007,222,299,26581,22.676200204290094,No,No
ZCTA5 26582,3770,55747,611,1595,26582,16.206896551724135,No,No
ZCTA5 26585,755,64917,130,323,26585,17.218543046357617,No,No
ZCTA5 26586,53,-666666666,0,21,26586,0.0,No,No
ZCTA5 26587,268,73875,54,151,26587,20.149253731343283,No,No
ZCTA5 26588,3032,59458,281,1545,26588,9.267810026385224,No,No
ZCTA5 26590,508,93191,0,213,26590,0.0,No,No
ZCTA5 26591,1924,75179,79,846,26591,4.106029106029106,No,No
ZCTA5 26601,3592,46875,384,1198,26601,10.690423162583519,No,No
ZCTA5 26610,576,44706,56,161,26610,9.722222222222223,No,No
ZCTA5 26611,155,-666666666,0,71,26611,0.0,No,No
ZCTA5 26615,106,13607,106,8,26615,100.0,No,No
ZCTA5 26617,168,31367,0,44,26617,0.0,No,No
ZCTA5 26619,476,33036,29,198,26619,6.092436974789916,No,No
ZCTA5 26621,964,40481,173,460,26621,17.946058091286307,No,No
ZCTA5 26623,1428,53007,86,514,26623,6.022408963585434,No,No
ZCTA5 26624,2423,43167,574,932,26624,23.689640940982255,No,No
ZCTA5 26627,445,-666666666,289,96,26627,64.9438202247191,No,No
ZCTA5 26629,430,45200,122,117,26629,28.37209302325581,No,No
ZCTA5 26631,190,-666666666,157,0,26631,82.63157894736842,No,No
ZCTA5 26636,283,34464,39,119,26636,13.780918727915195,No,No
ZCTA5 26638,300,88043,74,75,26638,24.666666666666668,No,No
ZCTA5 26651,9870,60435,1396,4068,26651,14.14387031408308,No,No
ZCTA5 26656,311,60952,75,82,26656,24.115755627009648,No,No
ZCTA5 26660,421,84650,19,190,26660,4.513064133016627,No,No
ZCTA5 26662,464,-666666666,0,274,26662,0.0,No,No
ZCTA5 26667,28,100714,0,18,26667,0.0,No,No
ZCTA5 26671,337,28607,65,118,26671,19.287833827893174,No,No
ZCTA5 26676,305,73918,0,83,26676,0.0,No,No
ZCTA5 26678,1494,75659,181,710,26678,12.115127175368139,No,No
ZCTA5 26679,1237,45559,140,455,26679,11.317704122877931,No,No
ZCTA5 26680,527,43607,132,140,26680,25.047438330170777,No,No
ZCTA5 26681,1137,35391,307,469,26681,27.000879507475812,No,No
ZCTA5 26684,411,92974,21,172,26684,5.109489051094891,No,No
ZCTA5 26690,929,-666666666,369,241,26690,39.720129171151775,No,No
ZCTA5 26691,816,78065,152,387,26691,18.627450980392158,No,No
ZCTA5 26704,5031,70455,786,1885,26704,15.623136553369111,No,No
ZCTA5 26705,620,52721,73,248,26705,11.774193548387096,No,No
ZCTA5 26707,263,26250,93,123,26707,35.361216730038024,No,No
ZCTA5 26710,2518,72500,150,1254,26710,5.957108816521049,No,No
ZCTA5 26711,2728,90070,340,1210,26711,12.463343108504398,No,No
ZCTA5 26714,397,-666666666,82,88,26714,20.65491183879093,No,No
ZCTA5 26716,957,69167,0,563,26716,0.0,No,No
ZCTA5 26717,1430,58846,198,362,26717,13.846153846153847,No,No
ZCTA5 26719,2030,49698,218,1026,26719,10.738916256157635,No,No
ZCTA5 26720,170,-666666666,114,46,26720,67.05882352941175,No,No
ZCTA5 26722,305,28667,16,96,26722,5.245901639344262,No,No
ZCTA5 26726,12541,67139,1875,5761,26726,14.950960848417191,No,No
ZCTA5 26731,312,-666666666,0,216,26731,0.0,No,No
ZCTA5 26739,767,58300,166,349,26739,21.642764015645373,No,No
ZCTA5 26743,1833,62917,246,785,26743,13.420621931260229,No,No
ZCTA5 26750,1007,46250,214,581,26750,21.25124131082423,No,No
ZCTA5 26753,5751,72375,614,2789,26753,10.67640410363415,No,No
ZCTA5 26755,592,56964,66,300,26755,11.14864864864865,No,No
ZCTA5 26757,7133,38894,1262,2679,26757,17.692415533436144,No,No
ZCTA5 26761,652,25112,173,244,26761,26.533742331288344,No,No
ZCTA5 26763,1445,61875,106,536,26763,7.335640138408304,No,No
ZCTA5 26764,4594,55821,976,1947,26764,21.24510230735742,No,No
ZCTA5 26767,534,97768,104,240,26767,19.475655430711612,No,No
ZCTA5 26801,1101,46875,79,402,26801,7.1752951861943695,No,No
ZCTA5 26802,869,38333,226,431,26802,26.006904487917147,No,No
ZCTA5 26804,536,38598,195,243,26804,36.38059701492538,No,No
ZCTA5 26807,2235,48875,220,874,26807,9.843400447427292,No,No
ZCTA5 26808,630,-666666666,219,464,26808,34.76190476190476,No,No
ZCTA5 26810,580,-666666666,15,211,26810,2.586206896551724,No,No
ZCTA5 26812,1801,46594,509,721,26812,28.262076624097727,No,No
ZCTA5 26814,415,70880,80,209,26814,19.27710843373494,No,No
ZCTA5 26815,622,50938,63,218,26815,10.128617363344052,No,No
ZCTA5 26817,1041,115363,263,427,26817,25.26416906820365,No,No
ZCTA5 26818,1342,43523,458,595,26818,34.12816691505216,No,No
ZCTA5 26823,28,-666666666,28,0,26823,100.0,No,No
ZCTA5 26833,2181,51125,161,995,26833,7.3819348922512615,No,No
ZCTA5 26836,6220,50068,1084,2987,26836,17.42765273311897,No,No
ZCTA5 26838,95,-666666666,0,45,26838,0.0,No,No
ZCTA5 26845,821,-666666666,31,509,26845,3.7758830694275276,No,No
ZCTA5 26847,5757,51898,588,2918,26847,10.213652944241792,No,No
ZCTA5 26851,1472,58281,194,814,26851,13.179347826086957,No,No
ZCTA5 26852,803,54767,79,455,26852,9.838107098381071,No,No
ZCTA5 26855,615,61346,121,256,26855,19.67479674796748,No,No
ZCTA5 26865,376,-666666666,148,135,26865,39.361702127659576,No,No
ZCTA5 26866,896,77969,138,364,26866,15.401785714285715,No,No
ZCTA5 26884,287,57411,43,161,26884,14.982578397212542,No,No
ZCTA5 26886,175,54875,17,106,26886,9.714285714285714,No,No
ZCTA5 27006,15825,90711,736,7723,27006,4.65086887835703,No,No
ZCTA5 27007,2187,85739,54,1083,27007,2.4691358024691357,No,No
ZCTA5 27009,3486,95855,221,1724,27009,6.33964429145152,No,No
ZCTA5 27011,4853,58198,592,2143,27011,12.19864001648465,No,No
ZCTA5 27012,28173,91003,2244,14497,27012,7.965072942178682,No,No
ZCTA5 27013,6740,60769,1107,3224,27013,16.42433234421365,No,No
ZCTA5 27014,803,52250,110,405,27014,13.698630136986301,No,No
ZCTA5 27016,1759,50524,232,846,27016,13.18931210915293,No,No
ZCTA5 27017,9271,60602,1080,4469,27017,11.649228777909611,No,No
ZCTA5 27018,7701,64543,1080,3779,27018,14.024152707440592,No,No
ZCTA5 27019,3391,51596,570,1374,27019,16.809200825715127,No,No
ZCTA5 27020,5747,48356,938,2818,27020,16.321559074299635,No,No
ZCTA5 27021,16678,59316,1760,8112,27021,10.552824079625854,No,No
ZCTA5 27022,1081,34881,188,481,27022,17.391304347826086,No,No
ZCTA5 27023,13651,90066,1183,6702,27023,8.66603179254267,No,No
ZCTA5 27024,2243,59083,481,1009,27024,21.444493981275077,No,No
ZCTA5 27025,12000,51712,1981,5472,27025,16.508333333333333,No,No
ZCTA5 27027,4209,43768,614,1947,27027,14.587788073176528,No,No
ZCTA5 27028,26025,58298,4101,12539,27028,15.757925072046108,No,No
ZCTA5 27030,37035,44653,7689,16972,27030,20.761441879303362,No,No
ZCTA5 27040,12778,92441,905,6105,27040,7.082485521990922,No,No
ZCTA5 27041,7475,60166,902,3427,27041,12.066889632107024,No,No
ZCTA5 27042,177,98000,0,113,27042,0.0,No,No
ZCTA5 27043,7224,71042,737,3119,27043,10.202104097452935,No,No
ZCTA5 27045,9906,65670,861,5330,27045,8.691701998788613,No,No
ZCTA5 27046,2295,54259,377,1053,27046,16.427015250544663,No,No
ZCTA5 27047,1307,71250,232,728,27047,17.750573833205816,No,No
ZCTA5 27048,8324,57395,1130,4032,27048,13.575204228736185,No,No
ZCTA5 27050,3803,84016,235,2048,27050,6.179332106231922,No,No
ZCTA5 27051,8031,58902,1055,3810,27051,13.136595691694684,No,No
ZCTA5 27052,10726,55324,1463,4839,27052,13.639753869103114,No,No
ZCTA5 27053,3025,63141,395,1379,27053,13.057851239669422,No,No
ZCTA5 27054,2017,92823,24,1052,27054,1.189885969261279,No,No
ZCTA5 27055,14997,61921,1714,7250,27055,11.428952457158099,No,No
ZCTA5 27101,20831,44798,4522,10369,27101,21.708031299505546,No,No
ZCTA5 27103,34970,59073,4782,19214,27103,13.674578209894195,No,No
ZCTA5 27104,30256,75592,2117,15196,27104,6.996959280803808,No,Yes
ZCTA5 27105,41043,34873,11877,17620,27105,28.937943132811927,No,No
ZCTA5 27106,48823,63308,6028,24479,27106,12.346639903324252,No,No
ZCTA5 27107,50384,54176,11067,24669,27107,21.96530644649095,No,No
ZCTA5 27109,2547,-666666666,0,342,27109,0.0,No,No
ZCTA5 27110,2421,-666666666,0,275,27110,0.0,No,No
ZCTA5 27127,41958,60235,6239,21568,27127,14.869631536298202,No,No
ZCTA5 27201,121,52708,28,41,27201,23.140495867768596,No,No
ZCTA5 27202,110,-666666666,27,54,27202,24.545454545454547,No,No
ZCTA5 27203,21982,43879,4897,10211,27203,22.27731780547721,No,No
ZCTA5 27205,35933,61286,4782,16616,27205,13.308101188322713,No,No
ZCTA5 27207,3726,65526,388,2068,27207,10.413311862587225,No,No
ZCTA5 27208,1615,55729,92,704,27208,5.696594427244582,No,No
ZCTA5 27209,4521,49271,1341,2006,27209,29.66157929661579,No,No
ZCTA5 27212,2084,88125,150,515,27212,7.197696737044145,No,No
ZCTA5 27213,60,-666666666,25,13,27213,41.66666666666667,No,No
ZCTA5 27214,13510,71250,1545,7172,27214,11.435973353071798,No,No
ZCTA5 27215,45982,63844,5652,23514,27215,12.291766343351746,No,No
ZCTA5 27217,40036,50450,7442,19213,27217,18.58827055649915,No,No
ZCTA5 27229,3174,46150,611,1358,27229,19.250157529930686,No,No
ZCTA5 27231,2221,70625,223,1120,27231,10.040522287257991,No,No
ZCTA5 27233,3068,74934,156,1548,27233,5.084745762711865,No,No
ZCTA5 27235,5068,105424,166,2466,27235,3.2754538279400154,No,No
ZCTA5 27239,7681,58063,1204,3786,27239,15.675042312198933,No,No
ZCTA5 27242,1271,29327,294,654,27242,23.131392604248624,No,No
ZCTA5 27243,5121,84358,375,2723,27243,7.322788517867604,No,No
ZCTA5 27244,16092,65747,2270,7254,27244,14.106388267462092,No,No
ZCTA5 27247,228,-666666666,17,98,27247,7.456140350877193,No,No
ZCTA5 27248,4211,55114,500,2246,27248,11.873664212776063,No,No
ZCTA5 27249,12643,77153,1503,6013,27249,11.888001265522423,No,No
ZCTA5 27252,1485,37356,159,848,27252,10.707070707070706,No,No
ZCTA5 27253,31282,56842,4367,16202,27253,13.960104852630906,No,No
ZCTA5 27256,58,-666666666,0,58,27256,0.0,No,No
ZCTA5 27258,7319,70893,794,4005,27258,10.848476567837135,No,No
ZCTA5 27259,114,63846,0,45,27259,0.0,No,No
ZCTA5 27260,24878,38482,7311,10374,27260,29.387410563550127,No,No
ZCTA5 27262,25652,58104,4292,13070,27262,16.73163885856853,No,No
ZCTA5 27263,21597,51423,2749,10828,27263,12.728619715701257,No,No
ZCTA5 27265,50977,68621,3609,27151,27265,7.079663377601664,No,No
ZCTA5 27268,995,-666666666,0,287,27268,0.0,No,No
ZCTA5 27278,28048,94525,1858,14156,27278,6.624358243011979,No,No
ZCTA5 27281,3271,73974,122,1283,27281,3.7297462549679,No,No
ZCTA5 27282,15365,85388,1270,8539,27282,8.265538561666125,No,No
ZCTA5 27283,3285,74383,267,1849,27283,8.12785388127854,No,No
ZCTA5 27284,56773,75707,5033,29855,27284,8.86512955101897,No,No
ZCTA5 27288,23604,49219,4286,10953,27288,18.157939332316555,No,No
ZCTA5 27291,1115,83958,34,607,27291,3.0493273542600896,No,No
ZCTA5 27292,40338,49809,6617,18467,27292,16.403887153552482,No,No
ZCTA5 27295,38895,59526,4155,18570,27295,10.68260701889703,No,No
ZCTA5 27298,11154,58936,1458,5405,27298,13.071543840774611,No,No
ZCTA5 27299,5260,73333,837,2816,27299,15.91254752851711,No,No
ZCTA5 27301,10148,77316,959,4787,27301,9.450137958218368,No,No
ZCTA5 27302,34394,77308,2935,18261,27302,8.533465139268477,No,No
ZCTA5 27305,1774,47917,370,839,27305,20.856820744081173,No,No
ZCTA5 27306,5501,57841,510,2453,27306,9.271041628794764,No,No
ZCTA5 27310,8571,154750,293,4214,27310,3.418504258546261,No,No
ZCTA5 27311,3766,35216,987,1489,27311,26.20817843866171,No,No
ZCTA5 27312,22972,95064,2123,11594,27312,9.241685530210692,No,No
ZCTA5 27313,6784,77500,515,3430,27313,7.5913915094339615,No,No
ZCTA5 27314,642,54609,155,336,27314,24.143302180685357,No,No
ZCTA5 27315,1590,59904,149,605,27315,9.371069182389936,No,No
ZCTA5 27316,7270,49369,1267,3591,27316,17.427785419532324,No,No
ZCTA5 27317,18092,58285,3196,8453,27317,17.665266416095513,No,No
ZCTA5 27320,37213,50070,7243,16608,27320,19.463628301937494,No,No
ZCTA5 27325,7281,48834,1520,3509,27325,20.876253261914574,No,No
ZCTA5 27326,3433,63182,409,1593,27326,11.913778036702592,No,No
ZCTA5 27330,40657,58279,6809,19599,27330,16.747423567897286,No,No
ZCTA5 27332,33892,71554,3476,15893,27332,10.2561076360203,No,No
ZCTA5 27340,40,-666666666,11,36,27340,27.500000000000004,No,No
ZCTA5 27341,4128,53632,373,2075,27341,9.035852713178294,No,No
ZCTA5 27342,111,108533,0,76,27342,0.0,No,No
ZCTA5 27343,1510,91597,309,777,27343,20.4635761589404,No,No
ZCTA5 27344,18894,60133,3998,8327,27344,21.160156663491055,No,No
ZCTA5 27349,6347,67545,644,3492,27349,10.14652591775642,No,No
ZCTA5 27350,5603,56113,1103,2831,27350,19.685882562912727,No,No
ZCTA5 27351,222,-666666666,0,109,27351,0.0,No,No
ZCTA5 27355,2709,60826,275,1377,27355,10.151347360649686,No,No
ZCTA5 27356,3020,56117,397,1239,27356,13.14569536423841,No,No
ZCTA5 27357,9384,72488,1364,4768,27357,14.53537936913896,No,No
ZCTA5 27358,15472,118893,1627,8168,27358,10.515770423991727,No,No
ZCTA5 27360,47432,56383,8433,22090,27360,17.779136447967616,No,No
ZCTA5 27370,14951,69065,1398,7592,27370,9.350545114039194,No,No
ZCTA5 27371,7628,61075,1063,3425,27371,13.935500786575775,No,No
ZCTA5 27374,260,-666666666,98,124,27374,37.69230769230769,No,No
ZCTA5 27376,8915,74354,1047,3650,27376,11.744251261918116,No,No
ZCTA5 27377,9854,84977,1282,5173,27377,13.009945199918816,No,No
ZCTA5 27379,4570,43438,1068,1788,27379,23.369803063457333,No,No
ZCTA5 27401,21253,43092,4788,9992,27401,22.528584199877663,No,No
ZCTA5 27403,19553,53023,3879,11232,27403,19.83838797115532,No,No
ZCTA5 27405,51962,42497,13380,24896,27405,25.749586236095606,No,No
ZCTA5 27406,64386,53222,12364,33299,27406,19.202932314478304,No,No
ZCTA5 27407,54257,56198,9022,29997,27407,16.62826916342592,No,No
ZCTA5 27408,16399,81460,1498,8492,27408,9.134703335569242,No,Yes
ZCTA5 27409,17070,56432,2293,10070,27409,13.432923257176332,No,No
ZCTA5 27410,54951,80271,4311,29163,27410,7.845171152481302,Yes,No
ZCTA5 27411,1697,-666666666,0,597,27411,0.0,No,No
ZCTA5 27412,3101,-666666666,0,1157,27412,0.0,No,No
ZCTA5 27455,29259,90778,1721,15952,27455,5.881950852729075,No,No
ZCTA5 27501,22339,71476,2200,11273,27501,9.848247459599802,No,No
ZCTA5 27502,47943,130683,1573,25936,27502,3.2809794964854095,No,No
ZCTA5 27503,6030,81660,114,1491,27503,1.8905472636815919,No,No
ZCTA5 27504,15057,63430,2394,7837,27504,15.899581589958158,No,No
ZCTA5 27505,7541,70570,1113,3956,27505,14.759315740617957,No,No
ZCTA5 27506,990,-666666666,0,443,27506,0.0,No,No
ZCTA5 27507,1935,85327,310,1082,27507,16.020671834625322,No,No
ZCTA5 27508,2409,49798,106,891,27508,4.400166044001661,No,No
ZCTA5 27509,7196,67859,555,1654,27509,7.712618121178433,No,No
ZCTA5 27510,14131,61089,1957,8882,27510,13.848984502158377,No,No
ZCTA5 27511,32880,98474,2292,18038,27511,6.970802919708029,No,No
ZCTA5 27513,47195,116669,2328,28746,27513,4.932725924356394,No,No
ZCTA5 27514,32149,97511,3649,14949,27514,11.350275280724128,No,Yes
ZCTA5 27516,44697,94354,6349,23205,27516,14.204532742689665,No,No
ZCTA5 27517,27761,117757,1329,13754,27517,4.787291524080545,No,No
ZCTA5 27518,19102,117647,1118,10594,27518,5.852790283739923,No,Yes
ZCTA5 27519,66046,154632,3021,34268,27519,4.5740847288253645,No,Yes
ZCTA5 27520,46059,82694,3111,25692,27520,6.754380251416661,No,No
ZCTA5 27521,6909,49644,923,3037,27521,13.359386307714574,No,No
ZCTA5 27522,12308,71477,1596,6542,27522,12.967175820604485,No,No
ZCTA5 27523,16802,122158,1149,8937,27523,6.838471610522556,No,No
ZCTA5 27524,13976,68549,1386,6680,27524,9.917000572409846,No,No
ZCTA5 27525,15124,66142,1763,7555,27525,11.656969055805343,No,No
ZCTA5 27526,56866,90325,4845,28979,27526,8.520029543136497,No,No
ZCTA5 27527,34321,107666,2476,18012,27527,7.214242009265464,No,No
ZCTA5 27529,53223,80021,3999,30180,27529,7.5136689025421335,No,No
ZCTA5 27530,37447,52466,7347,17290,27530,19.619729217293774,No,No
ZCTA5 27531,642,-666666666,0,642,27531,0.0,No,No
ZCTA5 27533,216,-666666666,0,0,27533,0.0,No,No
ZCTA5 27534,30742,56745,3217,15357,27534,10.4645110923167,No,No
ZCTA5 27536,15383,39028,3940,7003,27536,25.6126893323799,No,No
ZCTA5 27537,23698,52709,3344,11062,27537,14.110895434213857,No,No
ZCTA5 27539,27212,132122,1095,13901,27539,4.0239600176392765,No,No
ZCTA5 27540,44843,121108,2251,23166,27540,5.019735521709074,No,No
ZCTA5 27541,3522,72345,297,1850,27541,8.432708688245315,No,No
ZCTA5 27542,9610,58966,1612,4883,27542,16.7741935483871,No,No
ZCTA5 27544,4319,70666,435,2343,27544,10.071775874044917,No,No
ZCTA5 27545,32684,81507,3184,19065,27545,9.741769673234609,No,No
ZCTA5 27546,20534,57043,3828,8876,27546,18.642251874939124,No,No
ZCTA5 27549,25193,61581,3174,12288,27549,12.598737744611599,No,No
ZCTA5 27551,1962,74833,277,858,27551,14.118246687054025,No,No
ZCTA5 27553,1613,29857,343,555,27553,21.26472411655301,No,No
ZCTA5 27555,477,45000,93,193,27555,19.49685534591195,No,No
ZCTA5 27556,225,-666666666,88,83,27556,39.111111111111114,No,No
ZCTA5 27557,8498,60577,790,4336,27557,9.296305012944222,No,No
ZCTA5 27559,2199,56709,188,1037,27559,8.549340609367896,No,No
ZCTA5 27560,38567,110458,2373,24057,27560,6.15292866958799,No,No
ZCTA5 27562,4345,155406,149,2235,27562,3.429228998849252,No,No
ZCTA5 27563,5689,40000,1198,2326,27563,21.05818245737388,No,No
ZCTA5 27565,25938,57169,4546,11642,27565,17.526409129462564,No,No
ZCTA5 27568,1509,65625,82,704,27568,5.4340622929092115,No,No
ZCTA5 27569,8963,63843,876,4233,27569,9.773513332589536,No,No
ZCTA5 27570,0,-666666666,0,0,27570,,No,No
ZCTA5 27571,8492,122464,147,3970,27571,1.731040979745643,No,No
ZCTA5 27572,6857,94129,611,3611,27572,8.91060230421467,No,No
ZCTA5 27573,11664,45057,3870,5541,27573,33.17901234567901,No,No
ZCTA5 27574,14693,60244,1343,7583,27574,9.14040699652896,No,No
ZCTA5 27576,20011,52228,3101,9446,27576,15.496476937684273,No,No
ZCTA5 27577,26778,57281,4955,11961,27577,18.503995817462098,No,No
ZCTA5 27581,3774,67500,223,2071,27581,5.908850026497086,No,No
ZCTA5 27582,358,48929,30,198,27582,8.379888268156424,No,No
ZCTA5 27583,6935,72822,742,3181,27583,10.699351117519827,No,No
ZCTA5 27584,173,2499,114,43,27584,65.89595375722543,No,No
ZCTA5 27587,78666,116593,3481,42794,27587,4.425037500317799,No,No
ZCTA5 27589,6412,37566,1564,2834,27589,24.391765439800377,No,No
ZCTA5 27591,25877,79360,1697,14030,27591,6.557947211809716,No,No
ZCTA5 27592,19011,89219,1736,9674,27592,9.131555415285888,No,No
ZCTA5 27593,0,-666666666,0,0,27593,,No,No
ZCTA5 27594,80,-666666666,0,40,27594,0.0,No,No
ZCTA5 27596,18806,91735,1003,10444,27596,5.333404232691694,No,No
ZCTA5 27597,27962,77283,2970,14337,27597,10.62155782848151,No,No
ZCTA5 27599,0,-666666666,0,0,27599,,No,No
ZCTA5 27601,10801,63218,1833,5649,27601,16.970650865660588,No,No
ZCTA5 27603,53535,84569,6439,30288,27603,12.027645465583262,No,No
ZCTA5 27604,43924,73698,5393,25555,27604,12.278025680721246,No,No
ZCTA5 27605,6085,62126,974,4452,27605,16.00657354149548,No,No
ZCTA5 27606,45546,71701,7703,27497,27606,16.912571905326484,No,No
ZCTA5 27607,26026,89179,2886,13402,27607,11.08891108891109,No,Yes
ZCTA5 27608,12069,148261,649,6007,27608,5.377413207390836,No,No
ZCTA5 27609,35038,78118,2313,20641,27609,6.601404189736858,No,No
ZCTA5 27610,81219,62900,12837,42570,27610,15.805414989103536,No,No
ZCTA5 27612,39546,94710,2772,23773,27612,7.00955848884843,No,No
ZCTA5 27613,44575,119278,1911,25841,27613,4.2871564778463265,No,No
ZCTA5 27614,33609,125727,2590,17555,27614,7.706269154095629,No,No
ZCTA5 27615,46182,102643,1987,25628,27615,4.302542115975921,Yes,Yes
ZCTA5 27616,57599,77566,6037,34306,27616,10.481084741054532,No,No
ZCTA5 27617,19202,102207,850,12290,27617,4.42662222685137,No,No
ZCTA5 27695,2164,-666666666,0,207,27695,0.0,No,No
ZCTA5 27697,0,-666666666,0,0,27697,,No,No
ZCTA5 27701,24380,61475,5231,14090,27701,21.45611156685808,No,No
ZCTA5 27703,60483,82056,6518,33310,27703,10.7765818494453,No,No
ZCTA5 27704,41966,59237,5612,22735,27704,13.372730305485392,No,No
ZCTA5 27705,46880,65935,7340,25067,27705,15.656996587030717,No,Yes
ZCTA5 27707,50696,69579,6877,27957,27707,13.565172794697808,No,No
ZCTA5 27708,3209,-666666666,0,1164,27708,0.0,No,No
ZCTA5 27709,0,-666666666,0,0,27709,,No,No
ZCTA5 27712,23150,85216,1302,11438,27712,5.624190064794816,No,No
ZCTA5 27713,57157,89941,4672,34651,27713,8.173976940707176,Yes,No
ZCTA5 27801,19356,42488,4756,9052,27801,24.57119239512296,No,No
ZCTA5 27803,18991,55898,3022,9162,27803,15.912800800379125,No,No
ZCTA5 27804,29646,54604,3836,14666,27804,12.939351008567767,No,No
ZCTA5 27805,3321,47134,430,1553,27805,12.947907256850346,No,No
ZCTA5 27806,2248,45500,590,850,27806,26.24555160142349,No,No
ZCTA5 27807,6137,59872,1118,3048,27807,18.217370050513278,No,No
ZCTA5 27808,2208,95568,120,1147,27808,5.434782608695652,No,No
ZCTA5 27809,4209,66912,456,2505,27809,10.83392729864576,No,No
